Date,Open,High,Low,Close,Volume
2007-07-19,49.24,49.24,48.08,48.7,596200
2007-07-20,48.58,48.7,47.95,48.35,431400
2007-07-23,48.36,49.1,48.36,48.94,534800
2007-07-24,48.59,48.93,48.1,48.27,477800
2007-07-25,48.7,49.09,47.35,48.04,525200
2007-07-26,46.2,46.23,43.24,46.02,1400700
2007-07-27,46.03,46.4,44.93,44.98,782100
2007-07-30,45.0,46.69,44.8,46.42,690800
2007-07-31,46.78,47.2,46.3,46.7,729100
2007-08-01,46.58,47.02,45.8,46.75,647500
2007-08-02,46.88,47.22,46.49,46.6,512800
2007-08-03,46.6,46.93,45.51,45.71,656900
2007-08-06,45.75,46.64,45.47,46.59,545300
2007-08-07,46.69,46.93,45.82,46.63,616900
2007-08-08,46.06,46.7,44.6,45.36,910500
2007-08-09,44.5,44.65,41.52,43.2,1349300
2007-08-10,43.01,45.91,42.9,45.64,990600
2007-08-13,45.8,45.8,44.56,45.01,487000
2007-08-14,45.21,45.63,44.08,44.08,313100
2007-08-15,44.05,44.23,42.8,42.91,467700
2007-08-16,42.7,43.2,41.72,42.31,645600
2007-08-17,45.2,45.77,42.45,43.4,761700
2007-08-20,43.6,44.0,43.17,43.85,380200
2007-08-21,43.75,44.28,43.02,43.39,398800
2007-08-22,43.67,44.98,43.61,44.95,287800
2007-08-23,45.0,45.43,44.4,45.34,413700
2007-08-24,45.35,45.84,45.12,45.84,315400
2007-08-27,45.35,45.78,44.9,45.49,268300
2007-08-28,45.27,45.65,44.21,44.37,341900
2007-08-29,44.67,45.75,44.29,45.54,490800
2007-08-30,45.13,45.94,45.03,45.38,332600
2007-08-31,45.88,46.5,45.41,46.22,334800
2007-09-04,46.42,47.2,45.97,46.9,459400
2007-09-05,46.79,46.92,46.0,46.43,371600
2007-09-06,46.43,47.17,44.91,47.17,571400
2007-09-07,46.82,47.74,46.67,46.9,545800
2007-09-10,47.01,47.72,46.69,47.42,587400
2007-09-11,47.42,47.97,46.99,47.29,451700
2007-09-12,47.18,47.26,46.63,46.79,283600
2007-09-13,47.09,47.62,46.6,46.63,429900
2007-09-14,46.63,47.01,46.04,46.77,457300
2007-09-17,46.76,47.2,46.58,47.01,528100
2007-09-18,47.01,48.94,47.25,48.92,488800
2007-09-19,49.12,50.63,49.12,50.5,798800
2007-09-20,50.5,50.55,49.97,50.15,419100
2007-09-21,50.75,51.26,50.65,50.85,492400
2007-09-24,50.99,51.08,50.2,50.65,373700
2007-09-25,50.7,51.06,50.15,50.46,496200
2007-09-26,50.86,52.19,50.7,52.05,710100
2007-09-27,52.24,52.46,51.84,52.03,379400
2007-09-28,52.01,52.1,51.3,51.63,399600
2007-10-01,51.48,52.24,51.28,52.16,542600
2007-10-02,52.03,52.5,51.48,52.39,595000
2007-10-03,52.2,52.22,51.38,51.75,578700
2007-10-04,51.82,52.1,51.0,51.7,377200
2007-10-05,52.15,52.76,52.0,52.71,431400
2007-10-08,52.68,52.68,52.35,52.55,430100
2007-10-09,52.61,53.45,52.5,53.45,383500
2007-10-10,53.45,54.23,53.2,53.86,445400
2007-10-11,54.11,54.62,53.56,53.96,568600
2007-10-12,54.0,54.65,54.0,54.43,532900
2007-10-15,54.48,54.86,54.21,54.86,489400
2007-10-16,54.85,54.85,53.43,53.8,512400
2007-10-17,53.75,54.2,53.1,53.35,941700
2007-10-18,53.2,54.42,53.2,54.08,391000
2007-10-19,53.95,53.95,52.21,52.21,403100
2007-10-22,51.55,51.8,50.43,51.43,535900
2007-10-23,52.01,52.09,51.14,52.06,437500
2007-10-24,52.02,52.75,50.73,51.3,695100
2007-10-25,54.0,54.25,51.58,51.92,1191700
2007-10-26,52.67,52.94,51.33,51.5,649500
2007-10-29,51.81,52.45,51.2,51.66,925000
2007-10-30,51.42,51.82,50.34,50.38,434900
2007-10-31,50.51,50.82,49.84,50.47,662700
2007-11-01,49.81,50.57,49.5,49.67,469600
2007-11-02,49.95,50.13,48.76,49.97,374700
2007-11-05,51.87,51.87,49.21,49.98,504497
2007-11-06,49.98,51.51,49.98,51.45,642300
2007-11-07,51.05,51.06,49.47,49.52,766100
2007-11-08,49.75,50.72,49.65,50.51,652093
2007-11-09,50.42,50.42,48.11,48.26,492816
2007-11-12,48.32,48.87,47.1,47.11,490163
2007-11-13,47.34,48.53,47.25,48.25,646200
2007-11-14,48.6,48.66,47.65,47.91,340540
2007-11-15,47.66,48.25,47.2,47.67,695800
2007-11-16,47.73,48.46,47.28,48.06,469700
2007-11-19,47.81,47.9,45.81,45.85,644677
2007-11-20,45.84,47.14,45.78,46.86,706700
2007-11-21,46.45,47.25,46.02,46.71,539000
2007-11-23,47.09,47.23,46.56,46.6,138500
2007-11-26,46.67,48.38,46.43,46.51,461410
2007-11-27,46.63,47.45,46.56,47.33,448610
2007-11-28,47.79,48.79,47.79,48.79,487413
2007-11-29,48.67,48.98,48.25,48.93,442900
2007-11-30,49.53,49.78,48.86,49.48,488916
2007-12-03,49.94,49.94,48.92,49.17,635353
2007-12-04,48.65,49.66,48.65,49.52,655600
2007-12-05,51.01,53.02,50.73,52.33,1354220
2007-12-06,52.15,55.44,52.14,55.27,1557300
2007-12-07,55.28,55.89,53.84,54.16,1145810
2007-12-10,54.2,55.13,53.9,54.17,712900
2007-12-11,54.16,54.49,52.3,52.31,619500
2007-12-12,53.4,53.54,51.65,51.84,689005
2007-12-13,51.37,52.1,51.33,51.87,655507
2007-12-14,51.99,51.99,51.04,51.16,441780
2007-12-17,51.02,51.12,49.84,49.9,568309
2007-12-18,50.26,51.09,49.72,50.7,558700
2007-12-19,50.69,50.88,49.96,50.36,397650
2007-12-20,50.83,51.21,49.6,51.21,506481
2007-12-21,51.56,52.96,51.56,52.96,794529
2007-12-24,53.0,53.22,52.41,52.73,170450
2007-12-26,53.06,53.06,52.16,52.69,203950
2007-12-27,52.35,52.66,51.74,51.88,316450
2007-12-28,52.25,52.44,51.9,52.36,324423
2007-12-31,52.38,52.52,51.86,52.11,357100
2008-01-02,52.0,52.0,50.72,51.01,396350
2008-01-03,51.04,51.08,50.19,50.54,592200
2008-01-04,50.15,50.28,49.3,49.37,360550
2008-01-07,49.49,49.69,48.14,48.67,748550
2008-01-08,49.38,49.97,47.52,47.78,931225
2008-01-09,47.76,47.85,45.41,46.8,1174688
2008-01-10,47.04,47.11,45.8,46.72,502011
2008-01-11,46.43,46.68,45.18,45.56,673176
2008-01-14,45.79,47.02,45.45,47.0,454886
2008-01-15,46.58,46.99,44.84,45.54,678575
2008-01-16,45.27,45.69,44.52,44.91,659605
2008-01-17,45.01,45.98,42.16,42.2,1074089
2008-01-18,42.44,42.74,41.35,41.99,781736
2008-01-22,40.23,41.99,39.01,40.84,1057925
2008-01-23,39.59,40.68,37.84,40.24,1997085
2008-01-24,40.48,41.18,40.12,40.81,1097400
2008-01-25,41.24,42.25,41.0,41.95,1009300
2008-01-28,41.77,43.5,41.61,43.5,1413388
2008-01-29,45.64,47.64,44.3,46.21,1718819
2008-01-30,46.49,47.64,45.56,46.06,920766
2008-01-31,45.29,46.79,45.24,46.4,860898
2008-02-01,46.55,47.88,46.01,47.44,787201
2008-02-04,47.44,48.89,47.44,48.31,731161
2008-02-05,47.54,47.89,46.25,46.32,761200
2008-02-06,46.47,47.21,46.16,46.32,698041
2008-02-07,45.97,46.54,45.33,46.31,772700
2008-02-08,46.11,46.77,45.46,46.43,591158
2008-02-11,46.84,48.18,46.38,48.12,708775
2008-02-12,48.46,48.99,47.85,48.25,705231
2008-02-13,48.62,48.93,48.23,48.75,733462
2008-02-14,48.72,48.86,47.39,47.59,708073
2008-02-15,47.3,48.33,46.89,48.19,413846
2008-02-19,48.75,49.0,47.85,48.09,353992
2008-02-20,47.81,49.49,47.81,49.3,553906
2008-02-21,49.49,49.69,48.18,48.34,390546
2008-02-22,48.67,49.06,48.04,48.91,592702
2008-02-25,49.01,49.38,48.19,49.21,841202
2008-02-26,49.13,50.07,48.73,49.66,492003
2008-02-27,49.16,50.19,49.01,50.07,627276
2008-02-28,49.92,50.57,49.59,49.96,579750
2008-02-29,49.87,49.9,48.27,48.59,501927
2008-03-03,48.28,48.41,47.31,47.78,847481
2008-03-04,47.22,47.57,45.61,46.2,924107
2008-03-05,46.39,47.56,45.81,47.06,720553
2008-03-06,46.9,47.55,46.52,46.6,406100
2008-03-07,45.6,45.75,40.0,42.76,1893350
2008-03-10,42.91,42.91,41.23,41.32,1092280
2008-03-11,42.4,44.2,41.84,44.2,1285409
2008-03-12,44.11,44.48,43.49,43.62,783004
2008-03-13,43.0,44.1,42.44,43.88,505038
2008-03-14,44.06,44.15,42.01,43.0,703966
2008-03-17,42.0,43.35,41.8,42.46,538900
2008-03-18,43.26,45.84,43.11,45.71,1077550
2008-03-19,46.03,46.76,44.95,44.95,1210350
2008-03-20,45.08,45.99,44.61,45.31,1033076
2008-03-24,45.48,47.0,45.43,46.29,940187
2008-03-25,46.4,47.1,46.33,46.64,569131
2008-03-26,46.64,46.94,45.87,46.27,844096
2008-03-27,46.37,46.52,45.38,46.04,815777
2008-03-28,46.19,46.19,45.22,45.3,538250
2008-03-31,45.3,45.89,44.91,45.47,643373
2008-04-01,45.66,47.39,45.36,47.34,651928
2008-04-02,47.44,48.57,47.21,48.29,834140
2008-04-03,47.89,48.25,47.53,47.97,607140
2008-04-04,47.88,48.39,47.11,48.17,408441
2008-04-07,48.17,48.7,47.37,47.78,435316
2008-04-08,47.54,47.65,47.11,47.47,371342
2008-04-09,47.44,48.22,46.75,47.06,560059
2008-04-10,47.46,47.58,46.37,46.9,331800
2008-04-11,46.49,46.75,45.78,45.98,368100
2008-04-14,45.88,47.11,45.86,47.03,593410
2008-04-15,47.12,47.43,46.17,46.68,532537
2008-04-16,47.1,48.39,46.99,48.17,674356
2008-04-17,47.89,48.5,47.49,48.15,790472
2008-04-18,48.63,49.3,48.11,49.0,382316
2008-04-21,49.0,50.14,48.26,50.07,681943
2008-04-22,50.25,50.25,48.25,49.01,492016
2008-04-23,49.13,49.97,48.85,49.08,771342
2008-04-24,49.22,49.57,47.8,49.01,546155
2008-04-25,49.24,50.04,48.84,49.88,735099
2008-04-28,49.81,50.14,49.34,49.5,447735
2008-04-29,49.53,49.53,48.32,48.36,358380
2008-04-30,48.35,49.23,48.0,48.13,497801
2008-05-01,48.1,48.6,47.81,48.29,708718
2008-05-02,48.3,48.97,47.65,48.81,694304
2008-05-05,49.04,49.71,48.5,49.1,790442
2008-05-06,53.24,57.2,53.24,56.6,3308034
2008-05-07,56.6,58.49,56.56,56.94,1321191
2008-05-08,56.72,58.1,56.34,57.85,893291
2008-05-09,57.98,58.89,57.53,58.68,698135
2008-05-12,58.69,58.71,57.38,58.06,698531
2008-05-13,58.0,59.12,57.97,59.09,778769
2008-05-14,59.36,60.53,58.91,59.64,806813
2008-05-15,59.7,60.44,58.96,59.56,748217
2008-05-16,59.93,60.21,59.0,60.1,593023
2008-05-19,60.06,60.98,59.49,59.84,507909
2008-05-20,60.07,61.17,59.2,60.84,685497
2008-05-21,60.82,61.3,58.92,59.3,548584
2008-05-22,59.52,60.98,59.31,60.1,570116
2008-05-23,60.53,60.53,58.22,58.65,949087
2008-05-27,59.0,59.13,58.41,58.95,776842
2008-05-28,59.23,59.26,58.6,59.18,943766
2008-05-29,59.18,59.71,58.79,59.08,706068
2008-05-30,59.07,59.48,58.36,59.17,1896630
2008-06-02,58.67,59.79,58.66,58.98,968756
2008-06-03,59.2,60.07,58.69,59.54,643196
2008-06-04,59.45,60.92,59.27,60.21,529318
2008-06-05,60.5,62.49,60.2,62.49,752766
2008-06-06,62.14,62.14,60.15,60.21,676588
2008-06-09,60.15,61.61,60.15,61.4,597260
2008-06-10,60.58,60.66,59.44,60.17,585645
2008-06-11,60.17,60.72,59.71,60.07,459466
2008-06-12,60.5,60.85,60.0,60.33,360144
2008-06-13,60.48,62.2,60.32,62.2,455346
2008-06-16,62.11,62.54,60.75,62.21,448272
2008-06-17,62.48,63.58,62.07,63.09,425521
2008-06-18,63.23,63.23,61.62,62.36,530157
2008-06-19,62.22,64.6,62.22,63.72,873877
2008-06-20,63.55,63.55,62.07,62.45,710257
2008-06-23,62.44,65.45,62.4,64.72,897657
2008-06-24,64.15,65.0,62.93,63.15,833466
2008-06-25,63.68,64.29,63.08,63.76,660480
2008-06-26,63.2,63.33,61.25,61.38,604174
2008-06-27,61.01,63.36,61.01,62.62,956090
2008-06-30,62.65,62.65,58.08,58.39,1538320
2008-07-01,58.0,59.99,57.11,59.65,1236431
2008-07-02,59.9,60.0,56.73,56.77,971683
2008-07-03,56.8,59.0,56.49,58.54,680991
2008-07-07,56.2,59.43,56.11,58.01,1271948
2008-07-08,58.13,59.12,56.66,58.06,1220977
2008-07-09,58.07,59.26,57.16,58.31,811809
2008-07-10,58.61,59.5,57.41,58.72,604567
2008-07-11,58.37,58.64,56.28,58.19,690476
2008-07-14,59.01,59.01,57.45,57.58,708189
2008-07-15,57.35,59.1,56.28,57.87,889000
2008-07-16,57.82,58.91,57.39,58.84,588264
2008-07-17,59.29,60.01,58.92,59.31,729756
2008-07-18,58.78,59.88,58.54,59.27,400094
2008-07-21,59.58,60.43,59.58,60.0,883797
2008-07-22,59.76,60.7,59.02,59.71,775664
2008-07-23,60.0,60.0,57.74,59.33,1020888
2008-07-24,57.13,58.15,51.67,54.42,2262888
2008-07-25,54.35,55.21,53.63,54.92,650831
2008-07-28,54.87,56.15,54.82,55.6,778549
2008-07-29,55.0,56.61,55.0,56.08,543410
2008-07-30,56.3,58.1,56.14,57.75,907135
2008-07-31,57.85,58.27,57.09,57.28,877224
2008-08-01,57.75,57.84,55.76,56.74,913055
2008-08-04,56.84,56.84,55.27,55.55,882075
2008-08-05,56.25,57.62,55.81,57.49,707382
2008-08-06,57.42,59.99,57.31,59.17,847063
2008-08-07,58.65,58.74,57.37,57.46,426088
2008-08-08,57.52,58.8,57.15,58.38,354879
2008-08-11,58.52,58.52,57.38,58.31,450393
2008-08-12,58.04,58.86,58.0,58.2,516359
2008-08-13,58.0,59.2,57.52,59.07,615065
2008-08-14,58.85,59.24,58.02,59.22,628019
2008-08-15,59.37,59.52,57.96,58.62,682196
2008-08-18,59.19,59.61,58.61,58.92,615051
2008-08-19,59.06,59.33,57.34,57.55,637022
2008-08-20,57.48,58.55,57.41,58.42,382837
2008-08-21,58.28,59.22,57.8,58.83,415214
2008-08-22,59.27,59.7,58.44,59.09,311249
2008-08-25,58.61,58.95,57.2,57.7,382970
2008-08-26,57.66,57.9,57.2,57.86,416775
2008-08-27,58.0,59.37,58.0,59.04,357865
2008-08-28,59.44,60.04,59.44,60.0,280026
2008-08-29,59.77,60.09,59.24,59.24,277730
2008-09-02,59.27,60.1,57.75,57.76,616201
2008-09-03,57.8,58.21,55.42,55.98,642124
2008-09-04,55.88,56.13,53.83,54.83,554012
2008-09-05,54.24,57.31,54.0,57.1,656851
2008-09-08,57.93,58.71,55.26,55.81,716015
2008-09-09,55.89,56.28,54.12,54.12,859990
2008-09-10,54.62,55.65,53.71,55.07,579171
2008-09-11,54.21,54.36,52.94,54.0,975304
2008-09-12,53.84,56.75,53.61,56.67,785305
2008-09-15,54.56,55.77,53.51,54.27,1252445
2008-09-16,53.75,56.25,52.46,56.1,940723
2008-09-17,55.38,55.85,53.71,54.36,1116088
2008-09-18,55.08,56.38,52.9,55.73,1047165
2008-09-19,57.25,60.0,56.75,59.98,892929
2008-09-22,57.95,59.0,54.85,55.07,847847
2008-09-23,54.11,54.11,50.31,50.9,1389153
2008-09-24,51.66,52.34,50.49,50.84,887831
2008-09-25,51.24,51.88,50.09,50.7,818161
2008-09-26,50.0,50.49,49.01,50.36,616188
2008-09-29,49.34,49.79,43.3,44.35,1331184
2008-09-30,45.0,49.65,45.0,49.65,1124709
2008-10-01,49.21,49.5,46.63,47.0,927394
2008-10-02,46.59,46.59,43.19,43.32,888823
2008-10-03,43.9,46.48,43.9,44.68,1428117
2008-10-06,43.18,43.18,39.65,42.94,1221423
2008-10-07,43.39,44.32,40.29,40.29,917696
2008-10-08,39.01,43.65,38.72,41.88,1489653
2008-10-09,42.5,43.74,39.08,39.1,1561262
2008-10-10,37.51,38.41,33.21,34.42,2070251
2008-10-13,36.28,39.01,36.0,38.3,1895505
2008-10-14,39.44,42.53,37.82,38.22,2558005
2008-10-15,37.5,37.57,34.36,34.36,1158495
2008-10-16,34.47,37.82,32.45,37.82,1452518
2008-10-17,36.38,39.74,34.5,37.58,1055749
2008-10-20,37.9,41.93,37.9,41.93,880213
2008-10-21,41.22,41.22,38.36,38.6,1191693
2008-10-22,37.15,37.15,31.23,33.3,1465723
2008-10-23,34.07,34.07,28.88,29.84,1869229
2008-10-24,27.84,33.26,27.09,32.4,2003217
2008-10-27,32.41,33.5,31.4,31.4,1549873
2008-10-28,32.08,33.47,29.55,33.41,1856071
2008-10-29,33.56,38.4,33.0,37.04,1807310
2008-10-30,38.87,38.87,35.85,37.27,1395417
2008-10-31,36.99,39.06,36.54,38.36,989926
2008-11-03,38.35,39.5,38.03,38.54,761615
2008-11-04,39.58,40.74,38.5,39.51,756053
2008-11-05,39.06,40.47,38.5,38.51,896649
2008-11-06,38.5,39.02,36.36,36.43,962807
2008-11-07,36.73,39.84,36.73,38.92,819212
2008-11-10,40.07,40.47,37.16,38.21,526419
2008-11-11,37.64,37.69,35.04,35.9,725919
2008-11-12,35.0,35.59,32.99,32.99,756396
2008-11-13,33.2,36.98,31.6,36.98,893459
2008-11-14,36.2,37.07,34.48,34.59,655423
2008-11-17,34.22,36.36,34.0,34.85,728158
2008-11-18,35.0,35.36,32.47,34.24,579360
2008-11-19,34.4,35.48,31.87,31.89,1003672
2008-11-20,31.0,32.08,27.4,27.45,1260746
2008-11-21,28.19,30.9,27.45,30.89,1481776
2008-11-24,32.02,32.9,30.58,31.7,1366793
2008-11-25,32.23,34.06,31.57,33.58,1187471
2008-11-26,33.16,35.41,32.13,35.12,785926
2008-11-28,34.93,35.75,34.36,35.75,327738
2008-12-01,35.01,35.01,30.24,30.3,1240886
2008-12-02,31.17,33.37,30.68,32.38,994204
2008-12-03,31.66,33.4,30.57,32.97,915573
2008-12-04,32.37,34.12,31.49,32.33,1107874
2008-12-05,31.78,34.38,30.4,34.33,695645
2008-12-08,35.3,37.75,34.88,36.97,1177592
2008-12-09,36.5,37.67,34.06,34.77,960902
2008-12-10,35.1,36.5,34.79,36.07,964842
2008-12-11,35.98,36.6,32.98,33.37,766963
2008-12-12,32.89,35.2,31.9,34.79,757423
2008-12-15,35.25,35.84,33.92,34.6,649174
2008-12-16,34.91,37.89,34.91,37.83,780787
2008-12-17,37.12,38.49,36.86,37.75,820913
2008-12-18,38.15,38.42,36.29,36.8,786861
2008-12-19,36.94,38.08,35.46,35.66,1272499
2008-12-22,35.76,35.89,34.61,35.74,813611
2008-12-23,36.04,37.58,35.52,36.03,780549
2008-12-24,36.36,36.41,35.11,35.91,297722
2008-12-26,36.15,36.75,35.58,36.72,314918
2008-12-29,36.72,37.99,36.07,37.68,797108
2008-12-30,37.88,40.14,37.4,39.68,1280717
2008-12-31,39.66,40.34,38.5,38.99,1073580
2009-01-02,39.2,40.82,37.93,40.65,536310
2009-01-05,40.28,40.5,38.5,39.36,1164212
2009-01-06,40.02,40.71,39.02,40.35,1375597
2009-01-07,39.77,39.77,37.9,38.3,1298312
2009-01-08,38.16,38.5,37.43,38.17,1270670
2009-01-09,37.81,38.95,35.2,38.5,2409891
2009-01-12,38.1,38.83,37.42,38.0,1647631
2009-01-13,37.7,40.3,37.1,39.82,1874987
2009-01-14,39.31,39.53,38.01,38.68,1532424
2009-01-15,38.82,40.5,37.86,40.25,1198628
2009-01-16,40.72,41.09,38.13,39.05,1912215
2009-01-20,38.45,39.31,36.95,37.03,961977
2009-01-21,37.97,38.36,36.04,38.36,1109006
2009-01-22,37.46,38.56,36.85,37.99,1101091
2009-01-23,36.66,37.93,36.66,37.57,1393006
2009-01-26,37.74,38.77,37.04,37.35,1345738
2009-01-27,37.71,38.16,36.52,36.89,1425420
2009-01-28,37.62,37.99,37.04,37.3,1193098
2009-01-29,37.0,39.92,36.55,38.43,2318302
2009-01-30,38.7,38.7,35.14,35.31,2382932
2009-02-02,34.77,37.22,34.68,36.54,1580068
2009-02-03,36.57,37.78,36.53,37.01,2265916
2009-02-04,37.01,37.46,36.61,37.12,1918401
2009-02-05,37.02,37.68,36.31,37.4,1792116
2009-02-06,37.87,39.31,37.49,39.07,1245943
2009-02-09,39.1,40.64,38.71,39.51,932213
2009-02-10,38.8,39.69,37.08,37.42,1216647
2009-02-11,37.74,38.0,36.59,37.3,974722
2009-02-12,36.51,38.04,36.1,38.04,911721
