Date,Open,High,Low,Close,Volume
2007-03-23,66.23,66.5,65.12,65.43,1883300
2007-03-26,65.25,65.83,64.75,65.62,1172300
2007-03-27,65.26,66.92,64.8,65.0,899500
2007-03-28,64.99,65.0,64.03,64.69,1135200
2007-03-29,64.95,65.43,64.51,64.9,1371406
2007-03-30,65.25,65.36,64.0,64.85,1551200
2007-04-02,66.27,68.3,65.35,67.82,5137622
2007-04-03,68.14,69.95,67.94,69.84,5021430
2007-04-04,69.91,71.79,69.83,70.86,4018500
2007-04-05,70.87,70.87,69.86,70.08,1864100
2007-04-09,69.81,69.95,68.47,68.7,1990350
2007-04-10,68.7,68.94,67.85,67.91,2045167
2007-04-11,66.2,69.26,66.2,67.5,2507513
2007-04-12,65.8,67.59,65.8,67.48,1529217
2007-04-13,67.95,68.02,67.2,67.78,1290165
2007-04-16,67.7,68.62,67.7,68.62,919460
2007-04-17,68.43,69.5,68.43,69.2,1248700
2007-04-18,69.07,69.83,68.55,69.13,1280399
2007-04-19,69.49,69.49,67.74,68.15,1832444
2007-04-20,68.82,69.34,68.4,69.14,1694142
2007-04-23,68.84,69.77,68.55,69.23,998100
2007-04-24,69.36,69.45,68.35,69.32,1332442
2007-04-25,69.87,71.67,68.36,69.04,2220893
2007-04-26,69.64,70.76,68.96,69.29,2428584
2007-04-27,69.29,69.6,68.25,69.02,1234294
2007-04-30,68.75,69.3,66.95,67.02,1905400
2007-05-01,67.24,67.63,65.98,67.0,3084200
2007-05-02,66.9,69.1,66.49,68.95,3487840
2007-05-03,69.0,70.52,68.37,69.72,3739200
2007-05-04,69.8,71.39,69.6,70.91,2924200
2007-05-07,70.58,70.9,69.87,70.05,1507300
2007-05-08,69.8,70.81,69.47,70.63,1352100
2007-05-09,70.28,71.0,69.86,70.7,1340500
2007-05-10,70.41,70.43,68.79,68.93,2140288
2007-05-11,68.94,69.77,68.81,69.6,1625800
2007-05-14,69.45,70.26,69.03,69.13,1508100
2007-05-15,69.14,69.9,68.64,68.74,1709500
2007-05-16,69.41,69.75,68.73,69.56,1302700
2007-05-17,69.4,69.87,68.89,69.2,993215
2007-05-18,69.21,69.74,68.77,69.2,1541402
2007-05-21,69.0,69.19,68.12,68.36,1409800
2007-05-22,68.91,71.03,68.71,69.2,2102400
2007-05-23,69.2,70.31,68.69,69.19,1834000
2007-05-24,69.19,69.04,66.63,66.93,2214800
2007-05-25,66.9,68.16,66.9,67.36,1592400
2007-05-29,67.82,68.82,67.82,68.14,1776110
2007-05-30,68.05,70.29,67.75,70.06,2201900
2007-05-31,70.0,73.72,69.78,72.07,5049600
2007-06-01,73.15,74.35,72.25,73.71,4511100
2007-06-04,73.65,73.65,72.0,72.61,2843700
2007-06-05,72.61,72.85,71.52,72.48,3647800
2007-06-06,72.0,72.13,70.65,71.74,2606300
2007-06-07,71.26,72.22,69.5,69.76,3181800
2007-06-08,69.7,70.39,69.5,70.36,3340757
2007-06-11,70.35,70.35,69.64,70.18,1411600
2007-06-12,70.19,70.63,69.0,69.26,4622600
2007-06-13,69.71,70.2,69.25,70.0,2151411
2007-06-14,70.0,71.64,70.04,70.89,2920047
2007-06-15,71.54,72.0,71.0,71.66,2965900
2007-06-18,71.34,71.69,70.7,70.81,1368000
2007-06-19,70.81,71.13,70.1,70.45,1555389
2007-06-20,70.45,70.84,69.34,69.45,1644135
2007-06-21,69.45,70.32,69.13,70.15,1767450
2007-06-22,69.72,70.32,69.42,70.32,2209100
2007-06-25,70.12,71.48,69.1,69.24,2132700
2007-06-26,69.88,69.97,68.38,68.53,2226980
2007-06-27,68.54,69.12,67.8,69.01,2353836
2007-06-28,69.18,69.22,67.97,68.2,2154621
2007-06-29,68.04,68.77,66.04,67.07,3752226
2007-07-02,67.07,67.33,66.83,67.13,2133400
2007-07-03,67.6,69.45,67.4,69.13,2460600
2007-07-05,75.0,75.45,73.81,74.55,10470941
2007-07-06,74.41,74.91,73.84,74.46,2935600
2007-07-09,74.43,74.57,73.8,74.17,2400900
2007-07-10,74.17,74.36,72.7,72.96,2857600
2007-07-11,73.03,73.31,72.1,72.35,2806400
2007-07-12,72.37,72.59,71.79,72.45,3768779
2007-07-13,72.45,75.29,71.92,75.09,3386200
2007-07-16,74.51,75.0,73.92,74.3,2578500
2007-07-17,74.21,75.29,73.95,74.19,2294000
2007-07-18,73.25,73.88,72.85,73.69,2525708
2007-07-19,73.9,74.46,73.16,73.32,1479300
2007-07-20,73.73,74.23,72.23,72.78,2591300
2007-07-23,72.74,74.63,72.2,72.92,2911550
2007-07-24,74.05,74.05,70.6,71.11,2907698
2007-07-25,71.54,71.68,68.11,68.9,3845596
2007-07-26,67.89,68.23,63.38,64.26,7680798
2007-07-27,63.84,65.03,61.75,63.33,7618700
2007-07-30,64.0,65.04,61.81,63.01,5861894
2007-07-31,63.5,64.75,62.96,62.96,4304147
2007-08-01,62.41,63.55,61.1,62.27,4033587
2007-08-02,64.0,64.25,62.26,63.55,4595500
2007-08-03,63.55,63.94,60.31,60.33,4752312
2007-08-06,60.34,60.81,57.45,59.76,5318045
2007-08-07,59.64,59.88,58.13,59.15,4596000
2007-08-08,61.5,62.3,58.49,59.21,5035600
2007-08-09,55.73,58.45,55.73,56.16,4890907
2007-08-10,55.25,56.35,53.21,56.17,4736344
2007-08-13,56.9,58.04,56.76,56.86,4878300
2007-08-14,57.04,57.2,54.86,54.86,3204866
2007-08-15,54.86,55.66,53.96,54.08,2576421
2007-08-16,53.6,54.67,52.63,54.15,4741004
2007-08-17,55.0,56.01,54.0,55.47,4328640
2007-08-20,55.61,57.14,55.37,56.77,2362105
2007-08-21,56.38,59.74,56.35,59.24,4564800
2007-08-22,60.0,61.89,59.95,60.12,2883600
2007-08-23,60.45,61.01,60.18,60.87,2198900
2007-08-24,61.0,62.25,60.41,62.15,1765500
2007-08-27,62.0,62.18,60.35,60.38,1385640
2007-08-28,60.31,60.31,58.5,58.59,1546300
2007-08-29,59.25,59.95,58.08,59.86,1771500
2007-08-30,59.65,59.93,58.53,59.14,1531600
2007-08-31,59.72,61.62,59.33,61.12,1649700
2007-09-04,60.28,60.73,59.1,59.65,2763000
2007-09-05,59.03,59.45,57.88,58.05,3310700
2007-09-06,58.05,58.52,57.48,57.95,1988200
2007-09-07,57.16,57.47,56.2,56.31,2425600
2007-09-10,56.67,56.87,55.58,55.98,2579700
2007-09-11,56.63,58.01,55.9,56.25,2901700
2007-09-12,55.89,56.17,54.93,55.17,2523100
2007-09-13,55.45,56.61,54.61,56.28,2231200
2007-09-14,56.28,57.36,55.55,56.99,2076700
2007-09-17,56.72,57.72,56.68,57.4,1995400
2007-09-18,57.6,59.16,57.22,58.82,3639300
2007-09-19,59.4,60.75,58.85,59.87,3110800
2007-09-20,59.87,60.32,58.74,58.95,1973500
2007-09-21,59.25,59.3,58.46,58.75,3173700
2007-09-24,58.46,59.25,58.13,58.92,2301900
2007-09-25,58.51,59.28,57.81,58.96,2101700
2007-09-26,58.75,59.85,58.58,59.65,1940600
2007-09-27,59.36,60.85,59.36,60.34,1770000
2007-09-28,60.66,61.25,60.27,60.75,1594000
2007-10-01,60.57,62.45,60.57,62.34,1493700
2007-10-02,62.45,62.83,61.85,62.1,2003600
2007-10-03,61.65,62.01,60.85,61.39,1882500
2007-10-04,60.66,60.91,59.31,59.78,4037700
2007-10-05,60.0,60.68,59.73,60.27,2252100
2007-10-08,60.22,61.3,59.76,60.97,1254800
2007-10-09,60.92,61.14,59.36,60.16,2506700
2007-10-10,60.49,60.5,59.97,60.12,1099100
2007-10-11,60.51,61.52,59.99,60.17,1742400
2007-10-12,60.1,60.73,60.0,60.66,1004700
2007-10-15,60.6,60.76,59.51,59.74,1639300
2007-10-16,59.55,61.53,59.06,60.08,2450100
2007-10-17,60.32,60.64,59.38,60.1,1797200
2007-10-18,59.85,60.67,59.71,60.36,1579600
2007-10-19,60.0,60.17,58.47,58.47,3124000
2007-10-22,58.15,59.17,57.93,58.99,2337000
2007-10-23,59.72,60.26,58.12,58.52,1296200
2007-10-24,58.3,58.35,56.38,57.58,2702800
2007-10-25,55.74,56.26,54.8,55.61,5148000
2007-10-26,56.01,56.14,55.21,55.55,2732400
2007-10-29,55.61,55.83,54.62,54.8,2094600
2007-10-30,55.08,55.67,54.1,55.39,1851000
2007-10-31,55.76,57.09,55.39,56.86,2994500
2007-11-01,56.04,56.58,54.77,54.78,2558700
2007-11-02,54.85,55.9,54.17,55.79,2133000
2007-11-05,54.91,55.35,53.41,53.73,2834158
2007-11-06,53.98,54.5,52.81,53.63,2289796
2007-11-07,52.72,53.42,52.17,52.54,2263441
2007-11-08,52.59,53.07,50.93,51.6,3162199
2007-11-09,51.1,53.07,51.1,51.82,4169500
2007-11-12,51.82,54.03,51.64,52.6,3692600
2007-11-13,54.52,54.89,53.52,54.85,2808042
2007-11-14,55.0,55.0,52.67,52.78,4002110
2007-11-15,52.47,52.89,51.94,52.26,2889449
2007-11-16,52.72,52.99,51.41,51.93,3829077
2007-11-19,51.5,52.71,50.38,50.93,4256210
2007-11-20,51.1,52.21,50.26,51.17,2578400
2007-11-21,50.7,52.47,50.33,51.66,3723500
2007-11-23,51.9,54.0,51.86,53.5,1718411
2007-11-26,53.4,53.46,51.76,51.82,3176388
2007-11-27,51.78,52.33,51.46,51.96,3037000
2007-11-28,52.46,53.82,52.46,53.7,3485859
2007-11-29,53.64,53.77,52.85,53.23,2475988
2007-11-30,53.75,54.52,53.42,53.68,3326000
2007-12-03,53.37,53.82,52.9,53.44,2068300
2007-12-04,53.7,53.7,52.27,52.4,2766374
2007-12-05,52.78,53.27,52.17,52.8,2074922
2007-12-06,52.78,53.56,52.65,53.46,2298500
2007-12-07,53.45,54.14,52.99,53.7,2366020
2007-12-10,53.74,54.33,53.28,53.96,1795139
2007-12-11,53.95,53.98,51.08,51.23,2601323
2007-12-12,52.48,53.16,50.31,51.4,3478103
2007-12-13,51.05,51.52,49.3,49.45,3946144
2007-12-14,49.29,49.36,46.22,46.62,4462621
2007-12-17,46.47,46.5,44.8,45.91,5575150
2007-12-18,46.15,46.3,45.06,45.49,2479001
2007-12-19,45.59,45.94,44.96,45.55,3287838
2007-12-20,45.96,46.21,44.78,45.2,2482600
2007-12-21,45.64,46.25,45.2,45.66,2416038
2007-12-24,45.66,46.37,45.5,46.11,552207
2007-12-26,45.97,45.99,44.51,45.35,1821771
2007-12-27,44.92,44.94,43.19,43.3,2111200
2007-12-28,43.09,43.56,42.78,43.35,1929767
2007-12-31,43.13,44.61,42.8,44.03,2577605
2008-01-02,43.81,43.96,42.42,42.62,2916824
2008-01-03,42.68,42.68,40.68,40.98,6162318
2008-01-04,40.44,40.67,39.32,39.93,3740207
2008-01-07,40.1,40.63,39.22,40.09,2900979
2008-01-08,40.21,40.35,38.4,38.55,5598944
2008-01-09,38.5,39.1,37.39,38.84,5379274
2008-01-10,38.48,41.95,38.27,41.06,5776000
2008-01-11,40.76,40.81,39.03,39.45,3170348
2008-01-14,39.69,40.75,39.69,40.58,2552014
2008-01-15,40.0,40.3,38.36,38.37,4070900
2008-01-16,38.02,39.99,37.6,39.28,4166310
2008-01-17,39.47,39.75,38.04,38.22,3714700
2008-01-18,38.61,39.73,38.17,38.97,3600589
2008-01-22,37.07,40.26,37.07,40.17,4332911
2008-01-23,39.54,43.97,38.37,43.5,6605189
2008-01-24,43.7,44.7,43.25,44.19,3938135
2008-01-25,44.16,44.83,42.14,42.53,3505930
2008-01-28,42.5,43.9,41.59,43.59,2803726
2008-01-29,43.94,44.1,42.59,43.84,3211017
2008-01-30,43.3,44.81,42.45,42.9,3810036
2008-01-31,42.01,46.95,41.01,45.24,7414097
2008-02-01,45.35,46.98,45.3,46.71,3823816
2008-02-04,46.95,47.37,46.05,46.19,2712866
2008-02-05,47.8,48.04,46.3,46.55,5907819
2008-02-06,47.24,47.56,45.63,45.9,4882526
2008-02-07,45.73,46.43,44.86,45.85,3312538
2008-02-08,45.52,45.97,44.91,45.48,2522893
2008-02-11,44.6,46.25,44.6,46.24,2689969
2008-02-12,46.99,49.16,46.99,47.87,4387750
2008-02-13,48.21,48.74,47.66,48.02,4106382
2008-02-14,47.6,48.26,46.9,47.34,3430780
2008-02-15,47.33,48.23,47.06,48.05,2682681
2008-02-19,48.51,48.7,47.5,48.03,2289674
2008-02-20,47.71,48.93,47.05,48.92,2737722
2008-02-21,48.99,49.43,48.56,48.76,3748167
2008-02-22,48.85,49.79,48.35,49.74,3048595
2008-02-25,49.67,49.77,48.14,49.66,2846655
2008-02-26,49.5,50.41,49.29,49.9,2847956
2008-02-27,49.41,50.12,48.96,49.86,2609913
2008-02-28,49.41,49.41,47.8,47.81,3647050
2008-02-29,47.38,48.76,46.88,47.33,3930843
2008-03-03,47.18,47.89,46.88,47.46,2682477
2008-03-04,46.93,51.11,46.64,50.93,8688561
2008-03-05,50.78,51.6,49.99,50.65,4283379
2008-03-06,50.24,50.31,47.95,48.41,3869940
2008-03-07,47.89,49.68,47.76,48.98,2613254
2008-03-10,48.98,49.72,48.14,48.15,2900546
2008-03-11,49.44,49.83,47.99,49.72,2907813
2008-03-12,49.85,50.45,48.42,49.72,3083155
2008-03-13,49.1,50.86,48.29,50.65,3690409
2008-03-14,51.12,51.69,49.73,50.7,4549269
2008-03-17,49.28,49.74,48.31,49.0,4914089
2008-03-18,49.76,50.5,48.89,49.9,4074895
2008-03-19,50.54,51.59,49.54,49.54,3749119
2008-03-20,49.75,52.17,49.52,51.91,4494484
2008-03-24,52.01,56.0,51.91,55.6,5305397
2008-03-25,53.87,54.75,53.1,53.86,4722834
2008-03-26,53.34,53.6,51.85,52.69,2163350
2008-03-27,52.69,53.11,51.06,51.09,2147211
2008-03-28,50.3,52.28,50.23,51.49,3394701
2008-03-31,51.37,52.6,51.37,51.75,2078574
2008-04-01,52.27,54.48,52.16,54.1,3767904
2008-04-02,54.36,55.06,53.9,54.17,3329166
2008-04-03,53.28,53.43,51.53,52.58,3218488
2008-04-04,52.56,52.56,51.43,52.22,2304382
2008-04-07,52.71,53.04,50.88,51.29,1922562
2008-04-08,51.03,51.7,50.53,51.05,2508765
2008-04-09,51.0,51.7,49.1,49.35,2633675
2008-04-10,49.22,50.57,48.7,50.36,2692427
2008-04-11,49.97,50.06,48.82,49.13,2211526
2008-04-14,49.35,49.35,48.5,48.64,2364204
2008-04-15,48.77,48.94,47.55,48.01,3141809
2008-04-16,48.51,49.65,47.6,49.05,2645725
2008-04-17,48.56,50.21,48.05,49.08,2924566
2008-04-18,49.16,50.58,49.16,50.38,2491679
2008-04-21,50.0,50.64,49.4,49.45,2165125
2008-04-22,49.32,49.81,48.54,48.69,2082253
2008-04-23,48.9,50.5,48.81,49.62,2547124
2008-04-24,51.27,53.76,51.05,52.99,5742920
2008-04-25,53.24,54.27,52.02,53.16,3056034
2008-04-28,52.9,53.37,52.24,52.61,2064915
2008-04-29,52.0,52.91,51.52,51.8,3159849
2008-04-30,52.01,53.63,51.57,52.21,2664708
2008-05-01,52.13,54.48,51.89,54.48,3188132
2008-05-02,55.0,55.34,53.99,54.3,2895946
2008-05-05,54.25,54.41,53.08,53.39,1458838
2008-05-06,54.6,54.61,52.59,54.26,2936585
2008-05-07,54.18,54.48,52.01,52.43,3422455
2008-05-08,52.4,53.12,52.03,52.43,2462712
2008-05-09,51.79,52.56,51.59,52.13,1815037
2008-05-12,52.31,53.16,51.95,53.16,1435473
2008-05-13,53.5,53.5,51.97,52.46,1338798
2008-05-14,52.8,54.0,52.46,53.4,1716076
2008-05-15,53.3,53.85,51.94,53.72,2140574
2008-05-16,53.71,53.85,52.29,53.01,1541026
2008-05-19,53.17,53.41,51.95,52.12,1906793
2008-05-20,51.75,52.18,51.1,51.25,2490697
2008-05-21,51.44,52.0,49.63,50.01,2253626
2008-05-22,50.17,51.15,49.93,50.16,1992379
2008-05-23,49.58,50.22,48.61,48.81,2133431
2008-05-27,48.77,49.75,48.49,48.97,2030891
2008-05-28,49.03,50.89,49.03,50.08,2490138
2008-05-29,49.79,50.27,48.77,49.16,1651126
2008-05-30,49.03,49.08,48.31,48.4,3407745
2008-06-02,47.45,47.48,45.75,46.36,5066840
2008-06-03,46.71,46.72,45.72,46.23,3058735
2008-06-04,45.8,48.69,45.51,47.85,6754854
2008-06-05,48.26,49.15,47.81,49.05,4104153
2008-06-06,48.0,48.64,45.78,45.99,7691672
2008-06-09,46.27,46.56,44.78,45.01,3101777
2008-06-10,44.75,46.45,44.3,46.29,3797216
2008-06-11,45.89,46.49,44.7,44.74,5597385
2008-06-12,45.13,46.86,45.05,45.93,4394113
2008-06-13,46.33,46.9,45.57,46.8,2650081
2008-06-16,46.4,49.21,45.84,48.25,4186219
2008-06-17,48.45,48.9,47.03,47.03,3396776
2008-06-18,46.96,47.25,45.59,45.78,3075049
2008-06-19,45.66,46.01,43.98,45.83,3985752
2008-06-20,45.2,45.65,43.96,44.44,3713071
2008-06-23,44.72,45.1,42.66,42.78,5297683
2008-06-24,42.54,43.05,41.1,42.0,6007551
2008-06-25,42.08,44.25,41.75,43.04,4829731
2008-06-26,42.21,42.29,40.74,40.84,4114237
2008-06-27,41.0,41.0,39.38,40.26,2761589
2008-06-30,40.22,41.31,38.89,40.07,4145317
2008-07-01,39.05,39.34,37.09,38.67,5422890
2008-07-02,39.0,39.0,37.25,37.31,3423333
2008-07-03,37.4,38.18,37.13,37.49,2143777
2008-07-07,37.75,38.23,36.82,37.76,4422921
2008-07-08,37.76,39.87,36.73,39.63,5914690
2008-07-09,39.83,39.83,37.27,37.4,5232357
2008-07-10,36.81,36.82,34.88,35.55,6989966
2008-07-11,34.87,35.26,33.32,34.16,5720007
2008-07-14,33.22,34.0,31.23,31.63,9187921
2008-07-15,31.01,33.33,30.26,32.31,9608996
2008-07-16,32.49,35.29,31.97,35.0,6578585
2008-07-17,36.43,38.2,34.71,37.5,5427273
2008-07-18,37.55,38.19,36.51,37.61,3260375
2008-07-21,37.53,39.12,37.3,38.02,3264388
2008-07-22,36.98,39.0,36.0,38.91,3905918
2008-07-23,38.91,43.29,38.33,39.82,7024454
2008-07-24,37.9,38.77,34.6,35.26,7006932
2008-07-25,35.4,36.69,34.33,35.0,3921456
2008-07-28,34.76,36.01,33.47,33.57,4324800
2008-07-29,34.11,36.08,33.76,35.56,4776203
2008-07-30,35.88,37.48,34.12,35.19,3231649
2008-07-31,34.54,36.54,34.09,34.29,3707350
2008-08-01,34.5,36.07,33.93,35.61,3990764
2008-08-04,35.56,36.15,34.72,34.89,4523602
2008-08-05,35.36,37.76,35.36,37.44,5094915
2008-08-06,37.31,38.79,36.34,38.62,4730042
2008-08-07,38.26,38.54,37.12,37.23,4125776
2008-08-08,37.2,40.12,37.2,39.8,5553696
2008-08-11,38.13,42.3,38.13,40.46,4236153
2008-08-12,40.19,41.23,39.24,39.49,3671529
2008-08-13,39.69,39.78,37.64,38.5,4673844
2008-08-14,38.2,40.9,37.85,40.65,4344762
2008-08-15,41.0,41.32,40.0,40.71,3175163
2008-08-18,40.77,40.88,38.71,39.01,2879248
2008-08-19,38.36,38.59,36.69,37.04,3151724
2008-08-20,37.0,37.31,35.6,35.78,4164460
2008-08-21,35.5,35.94,34.33,35.28,4867492
2008-08-22,35.58,36.77,35.03,36.7,5051197
2008-08-25,36.6,36.6,35.26,35.44,2865026
2008-08-26,35.3,35.79,34.84,35.39,3003521
2008-08-27,35.39,35.63,34.65,35.29,2662057
2008-08-28,35.44,36.6,35.09,36.39,2469606
2008-08-29,36.17,36.91,35.99,36.25,1618924
2008-09-02,36.92,38.25,36.11,36.59,3427365
2008-09-03,36.48,37.39,36.04,36.63,3155855
2008-09-04,36.49,37.38,35.93,36.28,5553682
2008-09-05,35.91,37.19,35.11,36.93,2860391
2008-09-08,37.92,39.09,37.67,38.72,3695295
2008-09-09,38.72,40.25,38.05,38.07,4236116
2008-09-10,38.33,39.02,36.89,38.32,3511284
2008-09-11,37.5,39.18,36.81,38.96,3421085
2008-09-12,38.53,39.33,37.65,38.7,2990597
2008-09-15,36.99,38.95,36.31,36.31,3768711
2008-09-16,35.11,37.56,34.49,37.19,3839255
2008-09-17,36.55,36.55,33.13,33.45,6265919
2008-09-18,33.66,34.59,31.49,34.2,7935393
2008-09-19,35.97,39.27,35.86,36.47,7268727
2008-09-22,35.94,36.42,33.1,33.99,3378575
2008-09-23,33.84,33.99,31.84,32.08,4686353
2008-09-24,30.48,32.12,30.4,31.43,3838149
2008-09-25,30.48,31.26,30.11,30.7,7949888
2008-09-26,30.0,30.66,29.26,30.27,5524740
2008-09-29,29.35,29.38,25.95,27.3,7685061
2008-09-30,28.27,28.54,27.01,28.14,5824743
2008-10-01,27.76,28.55,26.97,27.1,4488823
2008-10-02,25.91,26.72,25.18,25.3,5715206
2008-10-03,25.75,26.03,24.48,24.59,4156454
2008-10-06,24.23,24.3,21.88,23.88,6629813
2008-10-07,24.0,24.73,21.81,21.87,6697202
2008-10-08,21.14,23.17,20.94,22.18,7914792
2008-10-09,22.62,23.17,20.0,20.35,6407048
2008-10-10,19.23,22.0,17.63,21.03,9114060
2008-10-13,22.1,24.54,21.88,24.24,4851597
2008-10-14,25.67,27.11,22.78,23.35,5405445
2008-10-15,22.98,24.04,20.25,20.35,4452914
2008-10-16,20.49,21.17,18.42,20.57,4992248
2008-10-17,19.89,21.82,19.75,21.25,5290661
2008-10-20,21.87,21.9,20.44,21.07,4402891
2008-10-21,20.67,22.04,20.23,20.25,4381610
2008-10-22,20.0,20.27,18.71,19.2,5933569
2008-10-23,18.0,21.21,17.84,19.69,7233554
2008-10-24,17.91,20.24,17.58,19.29,6638306
2008-10-27,18.77,19.89,17.49,17.51,4413218
2008-10-28,18.19,19.46,17.19,19.36,5723345
2008-10-29,18.82,21.71,18.73,20.25,4804111
2008-10-30,21.11,22.88,21.05,21.87,4387238
2008-10-31,21.86,23.27,21.04,22.54,3610683
2008-11-03,22.6,23.13,21.05,21.24,2887896
2008-11-04,21.47,22.3,20.84,22.23,2472600
2008-11-05,21.85,22.22,20.0,20.19,2693148
2008-11-06,19.78,20.11,18.51,18.76,3664094
2008-11-07,18.79,19.37,18.08,18.94,2356505
2008-11-10,19.46,19.5,17.27,17.73,3068483
2008-11-11,17.44,17.99,16.89,17.09,5389035
2008-11-12,16.76,16.88,14.84,14.92,4795989
2008-11-13,15.01,16.55,13.92,16.55,5000071
2008-11-14,16.1,16.35,14.98,14.99,4692314
2008-11-17,14.69,15.74,14.33,14.8,2782304
2008-11-18,14.79,15.18,13.41,14.28,4437795
2008-11-19,14.27,14.43,12.14,12.17,5246927
2008-11-20,12.38,12.66,11.26,11.44,7191341
2008-11-21,12.02,12.32,10.97,12.2,5981738
2008-11-24,13.02,14.92,12.5,14.38,5188455
2008-11-25,14.75,14.95,13.5,14.53,4588191
2008-11-26,14.1,16.95,14.07,16.65,4971747
2008-11-28,16.74,17.06,15.89,16.86,2177458
2008-12-01,16.75,16.75,14.61,14.75,4197146
2008-12-02,15.18,15.75,14.59,15.68,4311726
2008-12-03,15.18,16.14,14.6,16.09,4193800
2008-12-04,15.77,17.37,14.96,15.48,4274392
2008-12-05,15.2,16.18,14.57,16.05,4232995
2008-12-08,16.69,18.1,16.64,17.68,4249938
2008-12-09,17.12,17.63,15.82,16.15,4691889
2008-12-10,16.23,17.08,16.15,16.95,3486207
2008-12-11,16.77,17.63,15.9,16.15,3667565
2008-12-12,15.59,16.18,15.16,15.51,3975171
2008-12-15,15.8,16.15,14.4,14.66,5784591
2008-12-16,14.66,17.28,14.66,17.21,5358975
2008-12-17,16.9,18.84,16.34,18.53,6105622
2008-12-18,17.95,18.52,16.78,17.19,7332113
2008-12-19,16.5,18.11,16.5,17.54,4328443
2008-12-22,17.53,17.67,16.04,16.55,3648171
2008-12-23,17.28,17.98,16.55,16.89,3858887
2008-12-24,16.96,17.29,16.66,16.92,751120
2008-12-26,17.04,17.2,16.62,17.09,1222757
2008-12-29,16.0,16.63,15.68,16.11,1767656
2008-12-30,16.23,16.55,16.0,16.37,2074991
2008-12-31,16.36,18.2,16.28,17.9,4504790
2009-01-02,19.27,21.22,19.26,20.8,11302094
2009-01-05,20.68,21.52,19.96,21.24,6727373
2009-01-06,21.27,23.78,21.21,23.09,8873394
2009-01-07,22.66,22.78,20.85,21.42,6674887
2009-01-08,21.32,21.85,20.59,21.5,4069841
2009-01-09,21.5,21.89,21.05,21.42,4037961
2009-01-12,21.07,21.31,18.8,19.05,6787258
2009-01-13,18.94,19.47,17.72,18.43,7180328
2009-01-14,18.35,18.35,16.66,16.87,5933142
2009-01-15,16.87,17.77,15.15,16.83,9027511
2009-01-16,17.64,17.76,17.0,17.34,5860662
2009-01-20,17.35,17.54,15.68,15.97,4903086
2009-01-21,16.29,17.34,16.04,17.2,4091336
