36.21
36.31
36.55
36.16
35.28
34.99
35.76
35.67
36.02
35.48
36.32
36.23
36.87
37.08
36.72
36.7
36.7
37.69
37.48
37.76
37.58
37.19
37.08
36.98
37.51
37.36
36.93
36.89
37.06
36.1
36.05
35.79
35.57
35.49
35.53
35.5
34.58
34.85
35.0
34.56
34.5
34.5
34.87
35.2
35.18
34.97
34.57
34.94
34.92
34.53
35.25
35.55
35.76
36.41
36.4
37.05
37.1
37.3
37.37
37.02
37.45
37.32
37.25
37.25
37.11
37.41
37.61
38.0
37.88
38.09
38.09
37.93
37.64
38.03
37.95
38.67
40.07
39.98
39.79
39.4
39.97
40.35
40.46
40.48
40.67
40.39
39.52
38.68
39.21
39.49
38.81
39.28
40.05
40.63
40.85
40.84
40.92
40.35
40.73
41.0
41.76
42.03
42.01
42.86
41.81
40.88
39.93
40.03
40.19
40.25
41.16
41.74
42.13
42.36
41.96
41.02
41.61
40.98
40.59
39.11
39.5
39.09
39.41
39.85
40.46
40.4
40.46
40.74
40.43
40.22
40.05
40.46
39.97
39.85
41.13
41.86
41.2
40.4
39.4
39.31
38.71
38.05
38.69
37.85
37.35
36.4
36.22
36.49
36.63
37.48
37.18
37.16
36.85
35.99
35.14
34.4
35.61
35.19
34.61
34.59
34.62
35.15
35.15
34.81
35.6
35.27
35.81
36.39
36.99
37.13
36.83
36.86
37.36
38.13
37.88
37.91
37.8
38.07
37.62
38.03
38.52
37.59
36.61
37.05
37.25
37.25
37.24
37.38
37.52
37.84
38.1
37.8
38.24
38.34
38.15
38.41
38.89
39.01
39.03
38.96
37.96
38.12
38.37
38.49
38.67
39.27
39.68
39.1
40.51
40.07
40.15
39.9
40.25
40.93
42.24
41.51
39.81
40.22
40.22
39.27
39.71
39.77
39.37
38.45
39.08
38.49
38.5
38.56
38.82
38.63
38.62
38.78
39.31
40.29
40.14
40.3
40.09
41.19
41.42
40.9
40.91
41.5
41.9
42.18
42.23
42.34
42.38
41.92
41.97
42.53
43.18
43.2
41.91
41.98
42.33
43.39
43.09
43.36
44.09
42.85
41.4
40.59
40.57
39.74
39.06
39.83
39.15
40.2
40.6
40.45
40.81
41.67
42.18
41.1
40.75
42.14
43.7
45.14
44.74
45.34
45.46
44.73
46.41
49.14
49.1
49.86
51.21
52.14
52.4
53.93
52.7
52.55
52.96
53.67
52.4
51.92
51.5
52.62
53.2
54.27
53.4
51.56
53.0
51.09
50.77
51.6
53.67
56.0
54.83
54.95
54.74
55.49
57.06
58.03
58.27
58.03
59.11
58.99
58.81
58.14
58.91
59.56
61.9
61.78
63.18
64.32
63.83
63.15
60.99
63.61
63.37
61.64
62.3
60.75
62.06
63.37
67.98
67.24
68.53
68.07
67.7
68.66
68.9
68.61
70.25
71.19
71.58
70.38
70.43
69.21
67.99
69.24
67.51
68.14
69.01
68.6
67.58
70.45
69.16
72.57
70.34
70.9
70.22
70.37
71.98
73.7
73.62
70.74
69.95
72.89
70.08
67.8
68.21
68.11
69.67
70.89
66.83
64.71
62.19
61.57
