22.5
21.0
21.0
21.0
21.25
21.0
21.2
21.4
21.44
23.0
22.91
24.15
25.2
25.08
26.4
28.72
29.1
29.3
29.62
30.21
31.42
31.85
30.42
30.69
31.34
31.51
31.7
30.86
29.73
28.97
28.88
29.04
31.22
31.15
30.9
31.31
32.05
31.24
30.24
30.45
29.79
29.4
29.29
30.16
30.43
29.75
29.71
29.65
29.43
28.89
28.08
28.83
30.26
30.65
30.68
29.48
30.98
31.97
33.04
33.01
32.64
34.81
35.42
35.66
36.29
37.5
36.53
36.3
36.67
36.55
36.45
36.26
37.68
36.86
37.75
37.97
37.54
37.42
38.3
38.48
38.56
37.87
36.46
36.21
36.71
36.6
34.32
34.48
34.78
34.59
37.99
35.85
36.38
36.93
35.8
35.99
35.36
34.53
34.7
34.19
35.14
35.38
34.97
34.9
33.22
33.69
33.31
32.56
32.47
32.92
32.91
33.49
34.4
34.22
34.23
33.85
33.65
33.73
33.66
34.39
32.05
30.99
31.31
31.76
31.3
32.04
31.7
33.31
36.49
36.45
34.52
33.73
33.28
33.33
31.69
31.04
31.82
31.02
30.82
31.08
31.16
31.79
32.03
32.16
31.63
31.92
32.29
32.96
33.26
33.51
33.09
33.27
32.99
32.94
32.94
32.86
33.32
32.94
32.82
33.5
33.01
31.78
32.48
31.54
30.74
30.0
30.89
30.45
29.69
29.8
31.09
31.18
31.63
32.95
